id,name,slug,category,created_at,probability_by_region
319b9148-8e40-416d-b059-0eea56efaa8f,Eriadorian Site,eriadorian_site,Sites,2026-06-10 13:23:21.760443,"[{""region"": ""Evendim Hills"", ""probability"": 6}, {""region"": ""Fornost"", ""probability"": 3}, {""region"": ""Forochel"", ""probability"": 1}, {""region"": ""Lone-lands"", ""probability"": 1}, {""region"": ""Numeriador"", ""probability"": 6}, {""region"": ""Rammas Formen"", ""probability"": 2}, {""region"": ""Talath Muil"", ""probability"": 2}, {""region"": ""Weather Hills"", ""probability"": 1}]"
952f3d0c-2161-4cd2-ae5b-5026c2afd4f3,Faerie,faerie,Faerie,2026-06-10 13:23:21.761223,"[{""region"": ""Bree"", ""probability"": 2}, {""region"": ""Old Forest"", ""probability"": 2}, {""region"": ""South Arthedain"", ""probability"": 2}, {""region"": ""The Shire"", ""probability"": 2}, {""region"": ""Tower Hills"", ""probability"": 4}]"
c13fb822-043c-412f-8ede-aae9a3bef8a6,Goat Mtn Sheep,goat_mtn_sheep,Animal,2026-06-10 13:23:21.769528,"[{""region"": ""Central Anduin"", ""probability"": 1}, {""region"": ""Central Misty Mountains"", ""probability"": 3}, {""region"": ""Coldfells"", ""probability"": 5}, {""region"": ""En Udanoriath"", ""probability"": 5}, {""region"": ""Ettenmoors"", ""probability"": 5}, {""region"": ""North Misty Mountains"", ""probability"": 2}, {""region"": ""Rivendell"", ""probability"": 5}, {""region"": ""Wilderness of Arnor"", ""probability"": 2}]"
4c552729-7afc-4466-82f8-519030b792ad,Men Hillmen,men_hillmen,Men,2026-06-10 13:23:21.785613,"[{""region"": ""En Egladil"", ""probability"": 1}, {""region"": ""Trollshaws"", ""probability"": 2}, {""region"": ""West Rhudaur"", ""probability"": 6}]"
bd8ca344-f1a1-4a72-92f1-2ea0b2e2bf62,Eredrim,eredrim,Men,2026-06-10 13:23:21.760251,"[{""region"": ""Andrast"", ""probability"": 1}, {""region"": ""Anfalas"", ""probability"": 2}, {""region"": ""Dor-en-Emyl"", ""probability"": 1}, {""region"": ""Druwaith Laur"", ""probability"": 1}, {""region"": ""Lamedon"", ""probability"": 1}]"
6786eb7b-b0a7-4998-ab68-d77c91761cde,Elves Silvan,elves_silvan,Elves,2026-06-10 13:23:21.759443,"[{""region"": ""Dale"", ""probability"": 27}, {""region"": ""Eregion"", ""probability"": 13}, {""region"": ""Esgaroth"", ""probability"": 27}, {""region"": ""Lorien"", ""probability"": 70}, {""region"": ""Woodland Realm"", ""probability"": 27}]"
bc4d3f9c-e2eb-4852-92c4-ca805cc0b5a6,Garth,garth,Sites,2026-06-10 13:23:21.766914,"[{""region"": ""Angmar"", ""probability"": 4}]"
aac0bf28-c373-4aa1-a729-42dcd00e02da,Ents,ents,Ents,2026-06-10 13:23:21.75985,"[{""region"": ""Druadan Forest"", ""probability"": 1}, {""region"": ""Dunland"", ""probability"": 1}, {""region"": ""Fangorn"", ""probability"": 15}, {""region"": ""Parth Celebrant"", ""probability"": 2}, {""region"": ""Rohan"", ""probability"": 1}]"
ebe569e5-2476-4385-8068-e22efdeaed4f,Elves Noldor,elves_noldor,Elves,2026-06-10 13:23:21.759251,"[{""region"": ""Eregion"", ""probability"": 1}, {""region"": ""Lorien"", ""probability"": 5}]"
4be8ce2e-bc95-4905-8fa8-8bc6dfb014b1,Farmer Woodsman,farmer_woodsman,Men,2026-06-10 13:23:21.761885,"[{""region"": ""Forithilien"", ""probability"": 11}, {""region"": ""Harithilien"", ""probability"": 9}, {""region"": ""Harondor"", ""probability"": 9}]"
45126a4d-2d86-4615-8f71-d0b87cfaf8eb,Flash Flood,flash_flood,Inanimate,2026-06-10 13:23:21.764633,"[{""region"": ""Central Anduin"", ""probability"": 1}, {""region"": ""Central Misty Mountains"", ""probability"": 1}, {""region"": ""Dunland"", ""probability"": 3}, {""region"": ""Fangorn"", ""probability"": 2}, {""region"": ""North Misty Mountains"", ""probability"": 1}, {""region"": ""Parth Celebrant"", ""probability"": 2}, {""region"": ""Rohan"", ""probability"": 2}, {""region"": ""Ronen-in-Anduin"", ""probability"": 2}, {""region"": ""Westmarch"", ""probability"": 1}]"
329439d3-0d5a-4f91-91b0-f5334b4b5266,Fell Warg,fell_warg,Warg,2026-06-10 13:23:21.762532,"[{""region"": ""Forithilien"", ""probability"": 4}, {""region"": ""Harithilien"", ""probability"": 3}, {""region"": ""Harondor"", ""probability"": 3}]"
ed383920-b225-426b-9516-24786220bbba,Fish Eels,fish_eels,Animal,2026-06-10 13:23:21.763445,"[{""region"": ""Dagorlad"", ""probability"": 3}]"
9bf02d8c-70fb-4828-a9e4-b4e43b8322da,Fish Large Fish,fish_large_fish,Animal,2026-06-10 13:23:21.763634,"[{""region"": ""Dagorlad"", ""probability"": 2}]"
7424104f-4e17-432c-a7f1-3fe473559ca8,Fish Medium Fish,fish_medium_fish,Animal,2026-06-10 13:23:21.763839,"[{""region"": ""Dagorlad"", ""probability"": 4}]"
72df59f3-75b5-4111-94ce-c77362c6b450,Fisherman River Folk,fisherman_river_folk,Men,2026-06-10 13:23:21.764027,"[{""region"": ""Forithilien"", ""probability"": 5}, {""region"": ""Harithilien"", ""probability"": 6}, {""region"": ""Harondor"", ""probability"": 6}]"
8a801281-42fd-4591-aa19-7a1d3a83b3f1,Flying Bats,flying_bats,Animal,2026-06-10 13:23:21.764831,"[{""region"": ""Dagorlad"", ""probability"": 2}]"
537a9b57-c4bd-4d9d-98d9-e82f14fec711,Flying Birds of Prey,flying_birds_of_prey,Animal,2026-06-10 13:23:21.765019,"[{""region"": ""Dagorlad"", ""probability"": 2}]"
3ff6c93a-6bd0-46df-aca6-9ec0776f4eaa,Flying Hummerhorns,flying_hummerhorns,Animal,2026-06-10 13:23:21.765225,"[{""region"": ""Dagorlad"", ""probability"": 1}]"
bf84e172-9d10-4911-880a-bb1c7f54ab5e,Flying Insects Swarm,flying_insects_swarm,Animal,2026-06-10 13:23:21.765412,"[{""region"": ""Dagorlad"", ""probability"": 4}]"
2d98ee76-ebee-46c8-9ee4-bf20e4bcaabc,Flying Other Flying Creatures,flying_other_flying_creatures,Animal,2026-06-10 13:23:21.765597,"[{""region"": ""Dagorlad"", ""probability"": 2}]"
63115d7f-030c-4e0e-817b-01081a424d87,Flying Swimming Fishing Birds,flying_swimming_fishing_birds,Animal,2026-06-10 13:23:21.765787,"[{""region"": ""Dagorlad"", ""probability"": 7}]"
0e2df3cb-5b1f-44e1-8d69-f470ec48c3a2,Flying Wading Birds,flying_wading_birds,Animal,2026-06-10 13:23:21.766017,"[{""region"": ""Dagorlad"", ""probability"": 4}]"
5a4af7d6-e954-4cdd-9828-2e291479c054,Flames,flames,Inanimate,2026-06-10 13:23:21.764427,"[{""region"": ""Mordor"", ""probability"": 4}]"
9f632f47-64b9-45de-ba48-cda89e16bb49,Forest trolls,forest_trolls,Troll,2026-06-10 13:23:21.766498,"[{""region"": ""Evendim Hills"", ""probability"": 1}, {""region"": ""Fornost"", ""probability"": 1}, {""region"": ""Forochel"", ""probability"": 1}, {""region"": ""Lone-lands"", ""probability"": 1}, {""region"": ""Numeriador"", ""probability"": 1}, {""region"": ""Rammas Formen"", ""probability"": 2}, {""region"": ""Talath Muil"", ""probability"": 1}, {""region"": ""Weather Hills"", ""probability"": 1}]"
a43671bb-d7ef-4fe5-bbef-3f5efed3c00c,Fell Wolf,fell_wolf,Animal,2026-06-10 13:23:21.76273,"[{""region"": ""Celanoriand"", ""probability"": 5}, {""region"": ""Ered Luin"", ""probability"": 5}, {""region"": ""Ered Luin Vales"", ""probability"": 5}, {""region"": ""Tol Fuin"", ""probability"": 5}]"
e1b01cac-2ea5-4a52-b4e7-943f0fb65d3e,Fell beasts of the Emyn Guldur,fell_beasts_of_the_emyn_guldur,Animal,2026-06-10 13:23:21.762901,"[{""region"": ""Dor Guldur"", ""probability"": 7}, {""region"": ""Mirkwood Wilds"", ""probability"": 3}]"
f2ee0bae-d57c-4cf5-bed6-06fea0e624a2,Fintonarki,fintonarki,Animal,2026-06-10 13:23:21.763071,"[{""region"": ""Dor Rhunen"", ""probability"": 3}, {""region"": ""Dorwinion"", ""probability"": 3}, {""region"": ""Eothraim"", ""probability"": 3}, {""region"": ""Gramuz"", ""probability"": 2}]"
fabb1477-5ef6-4033-ae8f-23ce1aab6a40,Fishing Cats,fishing_cats,Animal,2026-06-10 13:23:21.764229,"[{""region"": ""Dorwinion"", ""probability"": 6}]"
2f8c2c1e-72e9-461e-89f0-31ae062fe080,Fire Drake,fire_drake,Drake,2026-06-10 13:23:21.763249,"[{""region"": ""Forovirian"", ""probability"": 2}]"
e0289f7c-e8b6-4f38-b215-117358ec4df4,Giant Vampire Bat,giant_vampire_bat,Animal,2026-06-10 13:23:21.76831,"[{""region"": ""Angmar"", ""probability"": 1}]"
61bb341c-1828-45f1-a66a-1b8413781883,Giants,giants,Giant,2026-06-10 13:23:21.768828,"[{""region"": ""Central Misty Mountains"", ""probability"": 1}, {""region"": ""Dunland"", ""probability"": 1}, {""region"": ""Forovirian"", ""probability"": 1}, {""region"": ""North Misty Mountains"", ""probability"": 1}, {""region"": ""Ronen-in-Anduin"", ""probability"": 1}]"
eb74b632-fa7f-49cf-8f67-0bfdda1d986a,NonMannish Hill Trolls,nonmannish_hill_trolls,Troll,2026-06-10 13:23:21.791751,"[{""region"": ""Trollshaws"", ""probability"": 4}, {""region"": ""West Rhudaur"", ""probability"": 1}]"
046ec5e2-d761-451b-baef-bad4695e5c1b,Grey Wolf,grey_wolf,Animal,2026-06-10 13:23:21.773466,"[{""region"": ""Angmar"", ""probability"": 3}, {""region"": ""Forovirian"", ""probability"": 4}]"
fe2137cc-590c-4243-8948-9ce76d9de760,Goats,goats,Animal,2026-06-10 13:23:21.769704,"[{""region"": ""Andrast"", ""probability"": 2}, {""region"": ""Anfalas"", ""probability"": 2}, {""region"": ""Anorien"", ""probability"": 1}, {""region"": ""Belegaer sea"", ""probability"": 1}, {""region"": ""Dor-en-Emyl"", ""probability"": 2}, {""region"": ""Druwaith Laur"", ""probability"": 3}, {""region"": ""Hairavercien"", ""probability"": 2}, {""region"": ""Lamedon"", ""probability"": 2}, {""region"": ""Lebennin"", ""probability"": 1}, {""region"": ""Tolfalas"", ""probability"": 1}]"
dfc19509-8295-4d16-83ea-2b572d694cbe,General Folk 1,general_folk_1,Men,2026-06-10 13:23:21.767208,"[{""region"": ""Central Anduin"", ""probability"": 1}, {""region"": ""Central Misty Mountains"", ""probability"": 1}, {""region"": ""Coldfells"", ""probability"": 1}, {""region"": ""En Udanoriath"", ""probability"": 1}, {""region"": ""Ettenmoors"", ""probability"": 1}, {""region"": ""Moria"", ""probability"": 1}, {""region"": ""North Misty Mountains"", ""probability"": 1}, {""region"": ""Rivendell"", ""probability"": 1}, {""region"": ""Wilderness of Arnor"", ""probability"": 1}]"
6795a9fd-8390-4076-98f9-f7a0bf252700,Giant Vampire Bats N,giant_vampire_bats_n,Animal,2026-06-10 13:23:21.768652,"[{""region"": ""Iron Hills"", ""probability"": 2}, {""region"": ""Talath Uichel"", ""probability"": 2}]"
93a6069d-938c-4454-bfb9-ab610a02d17f,Giant Vampire Bat N,giant_vampire_bat_n,Animal,2026-06-10 13:23:21.768491,"[{""region"": ""Forovirian"", ""probability"": 1}]"
cc30a0c8-7ef3-4db3-bec8-58438f507ab3,Glacier,glacier,Inanimate,2026-06-10 13:23:21.768992,"[{""region"": ""Talath Uichel"", ""probability"": 2}]"
c82e9b6a-2632-44d3-b686-ca3ac1875886,Green Asp,green_asp,Animal,2026-06-10 13:23:21.773279,"[{""region"": ""Dor Rhunen"", ""probability"": 5}, {""region"": ""Dorwinion"", ""probability"": 1}, {""region"": ""Eothraim"", ""probability"": 5}, {""region"": ""Gramuz"", ""probability"": 1}, {""region"": ""Parth Celebrant"", ""probability"": 2}]"
fb76cc4d-021c-4eae-a7af-1a94feff4400,Ghoul,ghoul,Spectre,2026-06-10 13:23:21.767782,"[{""region"": ""Nurn"", ""probability"": 8}]"
bae44161-e82b-462e-8259-33bfd102b6b4,Men Local,men_local,Men,2026-06-10 13:23:21.78577,"[{""region"": ""Eregion"", ""probability"": 13}]"
0be994bc-dcea-4943-b9ee-6c6d32a2bd5e,Ghost,ghost,Spectre,2026-06-10 13:23:21.767616,"[{""region"": ""Iron Hills"", ""probability"": 2}, {""region"": ""Mordor"", ""probability"": 31}, {""region"": ""Nurn"", ""probability"": 3}, {""region"": ""Talath Uichel"", ""probability"": 2}]"
79564796-7d68-4b27-99ae-4199c13c5d0e,Glutan,glutan,Animal,2026-06-10 13:23:21.769172,"[{""region"": ""Dunland"", ""probability"": 2}, {""region"": ""Enedhwaith"", ""probability"": 1}, {""region"": ""Minhiriath"", ""probability"": 6}, {""region"": ""Rast Vorn"", ""probability"": 4}]"
c3928a43-6d5a-4d60-8099-9253a09bb58f,Giant Spiders,giant_spiders,Giant Spider,2026-06-10 13:23:21.768143,"[{""region"": ""Dale"", ""probability"": 21}, {""region"": ""Dor Guldur"", ""probability"": 15}, {""region"": ""Esgaroth"", ""probability"": 21}, {""region"": ""Iron Hills"", ""probability"": 2}, {""region"": ""Mirkwood Wilds"", ""probability"": 32}, {""region"": ""Woodland Realm"", ""probability"": 21}, {""region"": ""Woodmen"", ""probability"": 5}]"
8fb2d1a5-c6fd-4a6d-85d9-c32dbe6de7f5,Gondor Garrison Patrol,gondor_garrison_patrol,Men,2026-06-10 13:23:21.770101,"[{""region"": ""Harithilien"", ""probability"": 7}, {""region"": ""Harondor"", ""probability"": 7}]"
24baf440-8bfb-4199-80fa-89097a05dde1,Gondor Ranger Patrol,gondor_ranger_patrol,Men,2026-06-10 13:23:21.770318,"[{""region"": ""Forithilien"", ""probability"": 10}, {""region"": ""Harithilien"", ""probability"": 10}, {""region"": ""Harondor"", ""probability"": 10}]"
b80c55ad-424e-4ee4-a75d-4fd6a614ead5,Great Bear,great_bear,Animal,2026-06-10 13:23:21.771915,"[{""region"": ""Central Anduin"", ""probability"": 1}, {""region"": ""Central Misty Mountains"", ""probability"": 1}, {""region"": ""Coldfells"", ""probability"": 1}, {""region"": ""En Udanoriath"", ""probability"": 1}, {""region"": ""Ettenmoors"", ""probability"": 1}, {""region"": ""North Misty Mountains"", ""probability"": 1}, {""region"": ""Rivendell"", ""probability"": 1}, {""region"": ""Wilderness of Arnor"", ""probability"": 1}]"
e6e97f4e-33b4-4ac4-87f7-5bbbb2ce3746,Great Lizard,great_lizard,Animal,2026-06-10 13:23:21.772729,"[{""region"": ""Angmar"", ""probability"": 1}, {""region"": ""Forovirian"", ""probability"": 1}]"
1c08c04f-6b4b-4b00-9b4e-bbcabb0ae8e1,Grazing Animals,grazing_animals,Animal,2026-06-10 13:23:21.771668,"[{""region"": ""Bree"", ""probability"": 2}, {""region"": ""Old Forest"", ""probability"": 4}, {""region"": ""South Arthedain"", ""probability"": 3}, {""region"": ""The Shire"", ""probability"": 2}, {""region"": ""Tower Hills"", ""probability"": 4}, {""region"": ""Wilderness of Arnor"", ""probability"": 3}]"
c64ac385-6eb9-47c7-8d99-2bb0afadd004,Men Foreigner,men_foreigner,Men,2026-06-10 13:23:21.785463,"[{""region"": ""Eregion"", ""probability"": 11}]"
b5bfe9a6-ad87-40c7-a648-60e48cfa7bd7,Grass Cat,grass_cat,Animal,2026-06-10 13:23:21.771103,"[{""region"": ""Fangorn"", ""probability"": 2}, {""region"": ""Parth Celebrant"", ""probability"": 3}]"
30d75e9a-12fc-4a2d-8e47-552b8292411b,Grass Fire,grass_fire,Inanimate,2026-06-10 13:23:21.771299,"[{""region"": ""Dunland"", ""probability"": 1}, {""region"": ""Fangorn"", ""probability"": 1}, {""region"": ""Nan Anduin"", ""probability"": 1}, {""region"": ""Parth Celebrant"", ""probability"": 3}, {""region"": ""Rohan"", ""probability"": 3}, {""region"": ""Westmarch"", ""probability"": 2}, {""region"": ""Wold"", ""probability"": 1}]"
27c3e5eb-7ee3-40ba-b7e5-aedfbd9f0f18,Grave Site Tomb,grave_site_tomb,Sites,2026-06-10 13:23:21.771487,"[{""region"": ""Dunland"", ""probability"": 2}, {""region"": ""Fangorn"", ""probability"": 1}, {""region"": ""Parth Celebrant"", ""probability"": 2}]"
5193289d-2bff-437f-be29-558434c39a97,Great Bird,great_bird,Animal,2026-06-10 13:23:21.77216,"[{""region"": ""Central Anduin"", ""probability"": 1}, {""region"": ""Central Misty Mountains"", ""probability"": 1}, {""region"": ""Druadan Forest"", ""probability"": 1}, {""region"": ""Nan Anduin"", ""probability"": 1}, {""region"": ""North Misty Mountains"", ""probability"": 1}, {""region"": ""Rohan"", ""probability"": 2}, {""region"": ""Ronen-in-Anduin"", ""probability"": 1}, {""region"": ""Westmarch"", ""probability"": 2}, {""region"": ""Wold"", ""probability"": 1}]"
bfdb89b1-f439-47ef-be8c-8110ed336d70,Great Serpent,great_serpent,Animal,2026-06-10 13:23:21.77291,"[{""region"": ""Forovirian"", ""probability"": 1}]"
e9fc5fea-9b5b-4b0f-af52-0cecbfe14ce3,Greater Dragon,greater_dragon,Drake,2026-06-10 13:23:21.773092,"[{""region"": ""Iron Hills"", ""probability"": 4}, {""region"": ""Talath Uichel"", ""probability"": 7}]"
92ebcdc0-1a09-4f13-92bb-0c37028784fe,Orcs Mounted Warband,orcs_mounted_warband,Orcs,2026-06-10 13:23:21.795028,"[{""region"": ""Forovirian"", ""probability"": 1}]"
2ba3e875-edf6-4710-8c7d-38ea02ae5fd5,Horsefolk Eorad,horsefolk_eorad,Men,2026-06-10 13:23:21.777351,"[{""region"": ""Central Anduin"", ""probability"": 1}, {""region"": ""Nan Anduin"", ""probability"": 1}, {""region"": ""Rohan"", ""probability"": 1}, {""region"": ""Ronen-in-Anduin"", ""probability"": 1}, {""region"": ""Westmarch"", ""probability"": 1}]"
2cbd9f95-3ffb-4056-8c66-03dcade754de,Hazards Artificial,hazards_artificial,Hazards,2026-06-10 13:23:21.774839,"[{""region"": ""Dagorlad"", ""probability"": 8}]"
e5bd52ee-f4cb-4166-a61c-2251e58c5e4b,Hazards Natural,hazards_natural,Hazards,2026-06-10 13:23:21.775002,"[{""region"": ""Dagorlad"", ""probability"": 4}]"
5b9c3a68-fece-4ba5-ac36-513f076c374c,Hazards Terrain,hazards_terrain,Hazards,2026-06-10 13:23:21.775161,"[{""region"": ""Dagorlad"", ""probability"": 5}]"
3037a73b-8562-4b20-8462-552397c4c406,Hobbits,hobbits,Hobbits,2026-06-10 13:23:21.776896,"[{""region"": ""Dunland"", ""probability"": 1}, {""region"": ""Enedhwaith"", ""probability"": 2}, {""region"": ""Mintyrnath"", ""probability"": 3}, {""region"": ""Rast Vorn"", ""probability"": 2}, {""region"": ""South Downs"", ""probability"": 3}]"
f2dbc3b9-a88d-4d02-b31e-7f28370220cb,Ghouls,ghouls,Spectre,2026-06-10 13:23:21.774346,"[{""region"": ""Mordor"", ""probability"": 1}]"
c57306d4-28eb-48e9-a5a8-f0819e491861,Hill trolls,hill_trolls,Troll,2026-06-10 13:23:21.776312,"[{""region"": ""Evendim Hills"", ""probability"": 1}, {""region"": ""Fornost"", ""probability"": 2}, {""region"": ""Forochel"", ""probability"": 2}, {""region"": ""Lone-lands"", ""probability"": 9}, {""region"": ""Numeriador"", ""probability"": 1}, {""region"": ""Rammas Formen"", ""probability"": 9}, {""region"": ""Talath Muil"", ""probability"": 6}, {""region"": ""Weather Hills"", ""probability"": 9}]"
cee52cc8-ac0e-4c41-9fe9-1761fea711f5,Guard Tower,guard_tower,Sites,2026-06-10 13:23:21.774137,"[{""region"": ""Angmar"", ""probability"": 6}]"
63ea0fcb-c4b4-48ce-aa8b-63a2e0ae9a8d,Herb,herb,Inanimate,2026-06-10 13:23:21.775353,"[{""region"": ""Iron Hills"", ""probability"": 2}, {""region"": ""Talath Uichel"", ""probability"": 3}]"
9465fdad-d9f9-4165-be49-a57b70092638,Hillmen,hillmen,Men,2026-06-10 13:23:21.776525,"[{""region"": ""Wilderness of Arnor"", ""probability"": 3}]"
b658e758-b9ff-40e4-94fe-bae2612d0fc9,Horsefolk Large Patrol,horsefolk_large_patrol,Men,2026-06-10 13:23:21.777708,"[{""region"": ""Central Anduin"", ""probability"": 2}, {""region"": ""Central Misty Mountains"", ""probability"": 1}, {""region"": ""Nan Anduin"", ""probability"": 2}, {""region"": ""North Misty Mountains"", ""probability"": 1}, {""region"": ""Rohan"", ""probability"": 2}, {""region"": ""Ronen-in-Anduin"", ""probability"": 3}, {""region"": ""Westmarch"", ""probability"": 5}, {""region"": ""Wold"", ""probability"": 3}]"
eeee0c62-e79c-4b0a-9131-8acf05bd3cfd,Hill Troll,hill_troll,Troll,2026-06-10 13:23:21.775946,"[{""region"": ""Dale"", ""probability"": 2}, {""region"": ""Eregion"", ""probability"": 1}, {""region"": ""Esgaroth"", ""probability"": 2}, {""region"": ""Forovirian"", ""probability"": 3}, {""region"": ""Mirkwood Wilds"", ""probability"": 4}, {""region"": ""Woodland Realm"", ""probability"": 2}]"
39ad4bfc-fb01-4263-ba9d-c03d1b21c2b6,Hidden Chasm,hidden_chasm,Inanimate,2026-06-10 13:23:21.775718,"[{""region"": ""Angmar"", ""probability"": 1}, {""region"": ""Mordor"", ""probability"": 1}]"
0a2f9d55-1531-4181-95af-b5a753e8cc82,Haradrim,haradrim,Men,2026-06-10 13:23:21.774523,"[{""region"": ""Andrast"", ""probability"": 5}, {""region"": ""Anfalas"", ""probability"": 2}, {""region"": ""Anorien"", ""probability"": 1}, {""region"": ""Belegaer sea"", ""probability"": 4}, {""region"": ""Dor-en-Emyl"", ""probability"": 2}, {""region"": ""Druwaith Laur"", ""probability"": 1}, {""region"": ""Hairavercien"", ""probability"": 1}, {""region"": ""Lamedon"", ""probability"": 1}, {""region"": ""Lebennin"", ""probability"": 1}, {""region"": ""Tolfalas"", ""probability"": 4}]"
f76746f4-cfa6-4ff2-827c-d4670ed2f53a,Herd Animals,herd_animals,Animal,2026-06-10 13:23:21.775517,"[{""region"": ""Dunland"", ""probability"": 2}, {""region"": ""Fangorn"", ""probability"": 3}, {""region"": ""Parth Celebrant"", ""probability"": 4}]"
89ac7fb7-56ea-40fb-96ee-80b03e5ff5f0,Hobbit Wanderer,hobbit_wanderer,Hobbits,2026-06-10 13:23:21.776711,"[{""region"": ""Apariach"", ""probability"": 3}, {""region"": ""Ardolyalinya"", ""probability"": 3}, {""region"": ""Ardquetto"", ""probability"": 3}, {""region"": ""Ascahiriand"", ""probability"": 3}, {""region"": ""Lairiardhon"", ""probability"": 4}, {""region"": ""Lildardhon"", ""probability"": 4}, {""region"": ""Mänoriand"", ""probability"": 3}, {""region"": ""Ronalindon"", ""probability"": 3}, {""region"": ""Sandariand"", ""probability"": 4}, {""region"": ""South Harlindon"", ""probability"": 3}, {""region"": ""Vinyalas"", ""probability"": 4}]"
f15cd55a-7a97-4e87-836e-d5d5a764dae9,Ground Bees,ground_bees,Animal,2026-06-10 13:23:21.773932,"[{""region"": ""Nurn"", ""probability"": 1}]"
48307f28-8f45-4f68-96f8-ad83e83e0e96,Horsefolk Individuals,horsefolk_individuals,Men,2026-06-10 13:23:21.777528,"[{""region"": ""Central Anduin"", ""probability"": 4}, {""region"": ""Central Misty Mountains"", ""probability"": 2}, {""region"": ""Druadan Forest"", ""probability"": 2}, {""region"": ""Nan Anduin"", ""probability"": 9}, {""region"": ""North Misty Mountains"", ""probability"": 2}, {""region"": ""Rohan"", ""probability"": 3}, {""region"": ""Ronen-in-Anduin"", ""probability"": 5}, {""region"": ""Westmarch"", ""probability"": 11}, {""region"": ""Wold"", ""probability"": 22}]"
1afb6cd2-cd38-474c-bf1e-2573d8b10487,Hill Trolls N,hill_trolls_n,Troll,2026-06-10 13:23:21.776127,"[{""region"": ""Mintyrnath"", ""probability"": 1}, {""region"": ""Rast Vorn"", ""probability"": 6}, {""region"": ""South Downs"", ""probability"": 1}]"
f4f23291-fce4-4f19-abdd-2a3d562982ae,Huorn,huorn,Ents,2026-06-10 13:23:21.778427,"[{""region"": ""Lairiardhon"", ""probability"": 3}, {""region"": ""Lildardhon"", ""probability"": 3}, {""region"": ""Vinyalas"", ""probability"": 3}, {""region"": ""Druadan Forest"", ""probability"": 1}, {""region"": ""Dunland"", ""probability"": 1}, {""region"": ""Fangorn"", ""probability"": 25}, {""region"": ""Parth Celebrant"", ""probability"": 3}]"
2f28b03c-0a7e-4b40-ad48-c91f638b1048,People Smugglers Rogues,people_smugglers_rogues,Men,2026-06-10 13:23:21.80036,"[{""region"": ""Dagorlad"", ""probability"": 3}]"
cc9a64b0-4918-4d15-b8d6-e1cbe70a51df,Inanimate Natural Hazards,inanimate_natural_hazards,Inanimate,2026-06-10 13:23:21.779761,"[{""region"": ""En Egladil"", ""probability"": 3}, {""region"": ""Trollshaws"", ""probability"": 6}, {""region"": ""West Rhudaur"", ""probability"": 3}]"
89fab44d-fd20-4c39-892b-ec7fbdcaa74f,King Spider,king_spider,Giant Spider,2026-06-10 13:23:21.780298,"[{""region"": ""Druadan Forest"", ""probability"": 1}, {""region"": ""Rohan"", ""probability"": 1}, {""region"": ""Westmarch"", ""probability"": 1}, {""region"": ""Wold"", ""probability"": 1}]"
d70781f7-3096-433b-84f6-ea29fff9f312,Ice Drake Gondring,ice_drake_gondring,Drake,2026-06-10 13:23:21.779008,"[{""region"": ""Celanoriand"", ""probability"": 3}, {""region"": ""Ered Luin"", ""probability"": 3}, {""region"": ""Ered Luin Vales"", ""probability"": 3}, {""region"": ""Tol Fuin"", ""probability"": 3}]"
00192503-ac82-4574-a5a2-ef82412644e4,Horsefolk Special,horsefolk_special,Men,2026-06-10 13:23:21.778112,"[{""region"": ""Central Anduin"", ""probability"": 1}, {""region"": ""Central Misty Mountains"", ""probability"": 1}, {""region"": ""Druadan Forest"", ""probability"": 1}, {""region"": ""Nan Anduin"", ""probability"": 1}, {""region"": ""North Misty Mountains"", ""probability"": 1}, {""region"": ""Rohan"", ""probability"": 1}, {""region"": ""Ronen-in-Anduin"", ""probability"": 1}, {""region"": ""Westmarch"", ""probability"": 1}, {""region"": ""Wold"", ""probability"": 1}]"
02dcbc70-8105-43f4-bfd1-03c085bc4539,Laegrim Ranger,laegrim_ranger,Men,2026-06-10 13:23:21.780479,"[{""region"": ""Ardolyalinya"", ""probability"": 10}, {""region"": ""Ardquetto"", ""probability"": 12}, {""region"": ""Ascahiriand"", ""probability"": 8}, {""region"": ""Celanoriand"", ""probability"": 8}, {""region"": ""Ered Luin"", ""probability"": 8}, {""region"": ""Ered Luin Vales"", ""probability"": 8}, {""region"": ""Lairiardhon"", ""probability"": 12}, {""region"": ""Lildardhon"", ""probability"": 12}, {""region"": ""Mänoriand"", ""probability"": 9}, {""region"": ""Ronalindon"", ""probability"": 8}, {""region"": ""Sandariand"", ""probability"": 13}, {""region"": ""South Harlindon"", ""probability"": 9}, {""region"": ""Tol Fuin"", ""probability"": 8}, {""region"": ""Vinyalas"", ""probability"": 12}]"
25c4e9c1-54c2-4dae-8ab8-aedffc1ebca4,Inanimate General Traps,inanimate_general_traps,Inanimate,2026-06-10 13:23:21.779383,"[{""region"": ""En Egladil"", ""probability"": 1}, {""region"": ""Trollshaws"", ""probability"": 2}, {""region"": ""West Rhudaur"", ""probability"": 3}]"
6aeef72f-e121-46bc-b6bd-f0179e96b2e0,Hunting Lizard,hunting_lizard,Animal,2026-06-10 13:23:21.77827,"[{""region"": ""Belegaer sea"", ""probability"": 8}, {""region"": ""Tolfalas"", ""probability"": 8}]"
100ecad2-6969-4c8a-9aaf-e53f1defeddd,Ice drake,ice_drake,Drake,2026-06-10 13:23:21.779195,"[{""region"": ""Forochel"", ""probability"": 3}]"
