id,name,slug,type,description,url_path,biomes,created_at,region_ids,tier,parent_id,probability_by_region,active,danger,description_summary
adee16a2-dca3-443d-9601-b84662a28415,Alfirin,alfirin,plants,"Alfirin is a delicate white or pale flower of Gondor, often described as star-like or bell-shaped. It blossoms in quiet meads and along gentle slopes, frequently found together with mallos.",,"{plains,water}",2026-06-16 01:06:26.919311,{19},encounter,,"[{""region"": ""Lamedon"", ""probability"": 6}]",all-day,0,"A delicate white or pale, star- or bell-shaped flower of Gondor, blossoming in quiet meadows and on gentle slopes, often alongside mallos. Toward travellers: harmless and lovely, a sign of peaceful, tended country."
484b206d-1708-463e-8aad-feaf45092071,Dwarves of the Iron Hills,dwarves_of_the_iron_hills,dwarves,"Durin's Folk who mine and smelt rich iron deposits in the Iron Hills east of Mirkwood, providing metalwork, weapons and armor and maintaining trade links with Dalemen and Lake-men.",,"{mountains,hills}",2026-06-16 22:58:58.653695,{4},encounter,f637cca6-c509-44bd-80bf-68313c65696f,"[{""region"": ""Woodland Realm"", ""probability"": 6}]",all-day,0,"Durin's Folk who mine and smelt the rich iron of the Iron Hills east of Mirkwood — renowned smiths of weapons and armour, trading with the Men of Dale and the Lake. Toward travellers: proud, industrious and stout in war; wary of strangers but fair to honest dealers and staunch allies."
4971cf91-41a7-4451-ad8e-e013e754a2d0,Mabelmaikli,mabelmaikli,water_creatures,"Sharp-claws (Q. ""Mabelmaikli"") are huge creatures with eight appendages. They resemble a cross between a Crab and a Squid and inhabit the inland seas of Rhûnen, Nûrnen, Dushera and the sheltered coastal shelves between the Bay of Helcar (in the Romenëar) and the Bay of Ormal (in the Haragaer). Because they are enamoured of rich, somewhat briny water, though, Mabelmaikli can thrive in any marsh, delta, lake, or ocean where there is a little salt. They are most common in Mordor and in the waters off Arg-Simorîg. Mabelmaikli feed on Starfish, Shellfish, and submarine Worms, but they will attack any animal that comes within reach of their four nimble, steely claws. Each of these pincers is 1-2 feet in diameter and can crush a Man with ease. Together, they present a frightening array. Actually, they are simply the creature's four forward, grasping appendages, and are used to immobilize prey. The Mabelmaikla tears its victims apart with nine inch mandibles and four pairs of mouth parts. Like their Crab relatives, Sharp-claws propel themselves backwards when they swim, but they move much faster, often at speeds of up to fifteen miles an hour. Generally, though, they prefer to burrow and remain inactive until their prey happens by. Their ability to lay an ambush is legend, especially among the slave-fishermen of Nûrn. After all, Mabelmaikli are huge, bright purple denizens that one would expect to see with relative ease. By using refined instincts and the cover of their burrows and murky waters, however, these beasts hide very well. Sharp-claws make excellent feeding machines. They 'hear' with sensors in their four legs and smell and feel with their three foot long antennae. Pain does not affect them. (They cannot be stunned.) Once a Mabelmaikla senses a prospective kill, it darts forward and embraces its victim with one or more pincers. Then it smells the prey with its feet, analyzing the pinioned creature's worth as food.",,"{marsh,water}",2026-06-15 16:25:44.988887,"{74,76,87}",encounter,,"[{""region"": ""Dorwinion"", ""probability"": 1}, {""region"": ""Mordor"", ""probability"": 4}, {""region"": ""Nurn"", ""probability"": 4}]",day,1,"""Sharp-claws"" — huge eight-limbed sea-creatures like a cross between a crab and a squid, dwelling in the briny inland seas and coastal shallows of the East and South. Toward travellers: a dangerous denizen of salt and brackish waters whose claws make wading or swimming its haunts a risk."
8852dcb8-6544-499a-99e4-7263bd285069,Ground Bees,ground_bees,insects,"Striped with bright yellow and black like their distant cousins the yellowjackets, but fuzzy like any true bee, Ground Bees make their nests in abandoned burrows previously belonging to such creatures as Rabbits, Ground Squirrels, and Culcarnix. They are social insects who present a hazard because of their numbers and astounding coordination. Worse, their carefully hidden nests are hard (-20) to spot; when any unfortunate being steps in or near the nest, the Ground Bees, warned by the vibrations, swarm out and mob the unlucky intruder. Multiple stings can cause temporary weakness and even paralysis. Like other Bees, Ground Bees produce honey, but their underground location makes the prospect of stunning the Bees with smoke and harvesting the honey rather unattractive, so any Ground Bees that have made their nests far from Bear-infested regions (such as forests or hills) can hoard their treasure unmolested.",,{NULL},2026-06-15 16:25:44.988887,"{14,21,38,63,76}",encounter,,"[{""region"": ""Nurn"", ""probability"": 1}, {""region"": ""Enedhwaith"", ""probability"": ""4""}, {""region"": ""Nan Anduin"", ""probability"": ""4""}, {""region"": ""Westmarch"", ""probability"": ""4""}, {""region"": ""Wold"", ""probability"": ""4""}]",day,1,"Yellow-and-black striped but furry like true bees, nesting in abandoned burrows; social insects whose well-hidden nests are hard to spot, and when one is disturbed the swarm boils out to mob the intruder. Toward travellers: a hidden hazard underfoot — a careless step can bring a storm of stings."
99c727ca-9f54-4161-93d0-072047747a21,Culcarnix,culcarnix,herbivores,"This large, ground-dwelling rodent is found on the Talath Harroch, the plain south of Mirkwood. They are reported to be totally harmless, an opinion which owes much to the lack of farmsteads in the Talath Harroch. Culcarnix can devastate a farm field. Nevertheless, they are totally unaggressive toward other living beings. Tailless and blunt-nosed, Culcarnix live in burrows beneath the earth, and can occasionally be seen standing on the mounds of earth by the entrances to their burrows, sniffing the air for any scent of approaching enemies. They have thick, red-brown fur that has at various times been much in demand by furriers. The Wainriders, for instance, raised them in great numbers for their hides. Thus, they have become scarce in areas where there is widespread settlement.",,{mountains},2026-06-15 20:15:02.167376,"{1,2,3,6,83}",encounter,,"[{""region"": ""Dor Rhunen"", ""probability"": 2}, {""region"": ""Eothraim"", ""probability"": 5}, {""region"": ""Gramuz"", ""probability"": 5}, {""region"": ""Dor Guldur"", ""probability"": ""4""}, {""region"": ""Mirkwood Wilds"", ""probability"": ""4""}]",all-day,0,"A large, tailless, blunt-nosed burrowing rodent of the plains south of Mirkwood — wholly harmless and unaggressive, though it can strip a farm field, often seen sniffing the air atop its burrow-mound. Toward travellers: utterly harmless, a wary, almost comical sight on the open plain."
2c718b24-122d-43c2-bfd3-aaeee51ac5d2,Laiquendi (Green-elves),laiquendi,elves,Green-elves of Ossiriand.,,{forest},2026-06-16 23:15:30.009721,{32},encounter,a85ddc65-e8d5-460e-99ea-8b2e6a0f70ec,"[{""region"": ""South Harlindon"", ""probability"": 6}]",all-day,0,"The Green-elves of Ossiriand — a reclusive woodland Elf-folk of the Elder Days, deeply bound to forest and river. Toward travellers: secretive and seldom seen, keeping to their woods; wary of strangers but not hostile without cause."
f7b2ad25-e803-4753-b604-8198c7ca722e,Fen Boars,fen_boars,other_animals,"Smaller than their forest-dwelling relatives that gorge on autumn nuts, Fen Boars make for good hunting and tasty eating. Males can be dangerous if cornered, lashing with the long tusks they normally use to dig mud for roots and grub out rotten meat. More than other pigs they relish berries, insects and fish alongside their usual vegetarian diet.",,{forest},2026-06-15 16:25:44.988887,"{14,16,21,38}",encounter,,"[{""region"": ""Enedhwaith"", ""probability"": 5}, {""region"": ""Minhiriath"", ""probability"": 5}, {""region"": ""Nan Anduin"", ""probability"": 5}, {""region"": ""Westmarch"", ""probability"": ""4""}]",all-day,0,"Smaller, marsh-dwelling cousins of the forest boar, prized for hunting and eating — the males dangerous if cornered, slashing with the long tusks they use to root in mud, and fonder than other pigs of berries, insects and fish. Toward travellers: avoids people, but a cornered boar's tusks are a real danger."
ea4a6259-4ccb-4a6f-b229-727f767fedda,Grey Wolves,grey_wolves,carnivores,"Powerful, muscular dog (S. Draugwath, Q. Mistanarmo) with a thick coat and bushy tail, ranging all over Middle-earth and varying from near-black in warm locales to almost white in the North. Exceptionally social, living in family groups or packs that hunt cooperatively, favouring Deer and Sheep in warm climes and Caru or Losrandir in cooler ones, with rodents, fish and crustaceans besides. Mated pairs stay together for life and rarely fight over mates.",,{NULL},2026-06-15 16:25:44.988887,"{1,2,6,16,24,38,41,46,62,63,66,67,73,76,87}",encounter,,"[{""region"": ""Dor Rhunen"", ""probability"": 2}, {""region"": ""Dorwinion"", ""probability"": 1}, {""region"": ""Eothraim"", ""probability"": 2}, {""region"": ""Gramuz"", ""probability"": 1}, {""region"": ""Iron Hills"", ""probability"": 4}, {""region"": ""Nurn"", ""probability"": 1}, {""region"": ""Talath Uichel"", ""probability"": 4}, {""region"": ""West Rhudaur"", ""probability"": 3}, {""region"": ""Nan Anduin"", ""probability"": 3}, {""region"": ""Rohan"", ""probability"": 3}, {""region"": ""Minhiriath"", ""probability"": 3}, {""region"": ""Forochel"", ""probability"": 3}, {""region"": ""Wold"", ""probability"": 6}, {""region"": ""Angmar"", ""probability"": 3}, {""region"": ""Forovirian"", ""probability"": 4}]",all-day,2,"The common wild wolf, found across Middle-earth — near-black in warm lands, near-white in the North — thickly furred and deeply social, hunting deer and sheep in cooperative family packs; mated pairs stay together for life. Toward travellers: wary of armed folk, but a pack is dangerous to the lone or weak, especially in hard times."
b4283e0c-00a0-464f-a5f1-dd3d4bcda626,Horses of Rohan,horses_of_rohan,riding_animals,"Horses bred and ridden by the Rohirrim, known for their speed and endurance.",,{NULL},2026-06-15 23:30:05.846484,"{14,63}",encounter,,"[{""region"": ""Westmarch"", ""probability"": 6}, {""region"": ""Wold"", ""probability"": 6}]",all-day,1,"The renowned horses bred and ridden by the Rohirrim, famed above all for speed and endurance. Toward travellers: spirited, loyal mounts — the pride of the Horse-lords, and not lightly parted with."
d2953312-ad6a-464a-987e-fc754384334f,Marsh Ponies,marsh_ponies,riding_animals,"Also called the Perroch-i-Lin, the Marsh Pony is a short, sturdy beast with relatively wide hooves and powerful lungs. Most are grey, and all have a long, silky mane.",,{marsh},2026-06-15 16:25:44.988887,"{8,16,21,38}",encounter,,"[{""region"": ""Nan Anduin"", ""probability"": 4}, {""region"": ""Dagorlad"", ""probability"": 4}, {""region"": ""Enedhwaith"", ""probability"": 4}, {""region"": ""Minhiriath"", ""probability"": 4}]",all-day,1,"A short, sturdy pony with wide hooves for soft ground and powerful lungs, mostly grey with a long silky mane — bred for wet, boggy country. Toward travellers: a hardy, sure-footed mount well-suited to marsh and fen."
e92dae6c-b6eb-485e-8f48-305cb0719abd,Mearas,mearas,riding_animals,"These Horses are among the most noble of the Endorian beasts. They were unknown as a breed before ca. T.A. 2545, the approximate date that the first breeding herd was fully established in Rohan by Eorl the Young; however, individual Mearas were to be found in Middle-earth before that date. They are commonly (and correctly) believed to be the descendants of Nahar, the Steed of Oromë, as are the Elven Horses. The progenitor of the breed in Rohan was Felaróf, who was white; such was his strength as an ancestor that most of his descendants are white or dappled gray. All Mearas, regardless of color, share Felaróf's other characteristics: they understand human speech, can be ridden without saddle or bridle (although they will tolerate such devices if needed), and live to a great age (eighty years is not unusual). Famous individuals include Felaróf (captured by Léod of the Éothéod, who named him Mansbane before Eorl renamed him), Shadowfax (Gandalf's steed, chief of the Mearas in Théoden's time), and Snowmane (Steed of King Théoden, who fell at the Pelennor Fields).",,{NULL},2026-06-15 16:25:44.988887,{62},encounter,,"[{""region"": ""Rohan"", ""probability"": 4}]",all-day,1,"The noblest horses of Middle-earth, descended from the steed of the Vala of the hunt — most white or dappled-grey, long-lived and supremely strong, understanding speech and bearing only the worthy. Toward travellers: peerless mounts of kings; they answer only to those they accept and will not suffer an unworthy rider."
ebbf6613-49b0-4a97-beb8-0c169775d3b8,Asdriags,asdriags,humans,"A savage, wain-riding Easterling people who wander the grasslands in search of plunder.",,{desert},2026-06-16 22:58:58.653695,"{6,8,37,83}",encounter,03d5c707-30d6-4ba6-87f5-df56cf6f8cfb,"[{""region"": ""Dagorlad"", ""probability"": 6}, {""region"": ""Dor Guldur"", ""probability"": 6}, {""region"": ""Woodmen"", ""probability"": 6}, {""region"": ""Dor Rhunen"", ""probability"": 6}]",all-day,3,"A savage, wain-riding Easterling people who roam the grasslands in search of plunder. Toward travellers: hostile and predatory — raiders who fall upon the unwary rather than parley."
db69cd68-1ad6-4f80-8814-61035bd24e8c,Red Wolves,red_wolves,carnivores,"Chief predator (S. Draucaran, Q. Carnanarmo) of the settled reaches between the Misty Mountains and the Blue Mountains, particularly common in southern Eriador from Cardolan south to the Belegaer. Unlike the Grey Wolf it is a vicious, tireless hunter prone to kill for sport, preying chiefly on sheep and unafraid of Men, readily attacking lone individuals or small groups. Sheep Hounds have proved an effective counter to it.",,{mountains},2026-06-15 16:25:44.988887,"{16,21,42,59,70,81}",encounter,,"[{""region"": ""Minhiriath"", ""probability"": 5}, {""region"": ""South Downs"", ""probability"": 5}, {""region"": ""Eregion"", ""probability"": 5}, {""region"": ""Enedhwaith"", ""probability"": 5}, {""region"": ""Lone-lands"", ""probability"": 6}, {""region"": ""En Egladil"", ""probability"": 6}]",all-day,2,"The chief predator of the settled lands between the Misty and Blue Mountains — unlike the grey wolf, a vicious, tireless hunter that kills for sport, preys on sheep and does not fear Men, readily attacking lone folk or small groups. Toward travellers: bold and aggressive, a real danger even to armed parties, countered only by sheep-hounds and watchfulness."
ed8fc4df-8338-4b2e-8df1-93b0fcf8fcde,Ents,ents,living_trees,"Ancient tree-like beings, shepherds of the forests, also known as Onodrim.",,{NULL},2026-06-15 23:38:31.710723,"{5,9,62,72,82}",group,,"[{""region"": ""Druadan Forest"", ""probability"": ""3""}, {""region"": ""Dunland"", ""probability"": ""3""}, {""region"": ""Fangorn"", ""probability"": 6}, {""region"": ""Parth Celebrant"", ""probability"": ""4""}, {""region"": ""Rohan"", ""probability"": ""3""}]",all-day,0,"Ancient tree-like beings, the shepherds of the forests — vast, slow and immensely strong, with long memory and longer patience. Toward travellers: usually aloof and unhurried, no threat to those who mean the trees no harm — but terrible in anger against those who do."
1faf25f8-cbd3-44a4-9608-95c5fed41eaf,Jackals,jackals,carnivores,"Scavenging canines found in arid and desert regions, known for their cunning.",,{NULL},2026-06-15 23:38:31.712041,"{3,83}",encounter,,"[{""region"": ""Dor Guldur"", ""probability"": 6}, {""region"": ""Mirkwood Wilds"", ""probability"": 4}]",all-day,2,"Cunning scavenging wild dogs of arid and desert country, hunting and scavenging in packs. Toward travellers: little threat to the able, but bold around carrion and camps, and ever watchful for weakness."
d23c16a2-86e0-4d46-821d-8002e6802f41,Daen folk,daen_folk,humans,"The indigenous pre-Númenórean people of the coastlands and plains, shorter and stockier than the Dúnedain, who adopted Westron and much of Númenórean culture while retaining their oral traditions and ballads; they form the majority of the common population of Lebennin and Anfalas.[file:73]",,{NULL},2026-06-16 22:58:58.653695,"{13,19,78,79}",encounter,,"[{""region"": ""Lamedon"", ""probability"": 6}, {""region"": ""Anfalas"", ""probability"": 6}, {""region"": ""Hairavercien"", ""probability"": 6}, {""region"": ""Andrast"", ""probability"": 6}]",all-day,0,"The native pre-Númenórean people of the coasts and plains — shorter and stockier than the Dúnedain — who took up Westron and Númenórean ways while keeping their old songs and lore; they make up most of the common folk of Lebennin and Anfalas. Toward travellers: settled, ordinary country people whose welcome ranges from hospitable to wary."
e7963437-99f8-4831-9e59-27bfbd0ddbc6,Daen Coentis,daen_coentis,humans,"Mountain clans of the White Mountains living above the timberline in primitive groupings; semi-nomadic goat shepherds and fisherfolk on the coasts (Dunir of Andrast), they have largely avoided cultural contact with Gondor and still honor ancient Daen traditions.[file:73]",,{NULL},2026-06-16 22:58:58.653695,"{13,19,21,72,78,79}",encounter,1007565e-5a57-46d9-9089-2f94e04a2e01,"[{""region"": ""Dunland"", ""probability"": 6}, {""region"": ""Anfalas"", ""probability"": 6}, {""region"": ""Hairavercien"", ""probability"": 6}, {""region"": ""Andrast"", ""probability"": 6}, {""region"": ""Lamedon"", ""probability"": 6}, {""region"": ""Enedhwaith"", ""probability"": 6}]",all-day,0,"Mountain clans of the White Mountains living above the treeline in simple groupings — semi-nomadic goat-herds and, on the coast, fisherfolk — who have largely shunned Gondorian ways and keep their ancient traditions. Toward travellers: insular and proud, suspicious of outsiders but not hostile without cause."
6588dabc-dd1a-4056-9006-f9b77ba0796f,Galadhrim (Elves of Lórien),galadhrim,elves,"The Silvan and Sindarin Elves of Lórien, known for their skill in woodcraft, stealth, and the construction of flets among the mallorn trees.",,{forest},2026-06-16 22:58:58.653695,{84},encounter,a85ddc65-e8d5-460e-99ea-8b2e6a0f70ec,"[{""region"": ""Lorien"", ""probability"": 6}]",all-day,0,"The Silvan and Sindarin Elves of Lórien, masters of woodcraft and stealth, dwelling in flets high among the great mallorn-trees. Toward travellers: secretive guardians of their golden wood, unseen until they choose; courteous but exacting toward strangers who enter uninvited."
b2b81354-a616-4b33-b26d-c746e85a533c,Sakalai,sakalai,humans,"Small, dark-haired, independent tribes in the Loeg Balimur and remote Ethir Anduin, believed to be of mixed Daen and Southron stock; they live as swamp fishermen largely outside Gondorian authority.[file:73]",,{NULL},2026-06-16 22:58:58.653695,"{13,19,78,79}",encounter,1007565e-5a57-46d9-9089-2f94e04a2e01,"[{""region"": ""Lamedon"", ""probability"": 6}, {""region"": ""Anfalas"", ""probability"": 6}, {""region"": ""Hairavercien"", ""probability"": 6}, {""region"": ""Andrast"", ""probability"": 6}]",all-day,0,"Small, dark-haired, independent tribes of the southern marshes and the mouths of Anduin, of mixed Daen and Southron blood, living as swamp-fishers largely beyond Gondor's reach. Toward travellers: keep to themselves in their fens, wary of outsiders and of any authority."
39c6f905-e634-405e-80b0-d9ff9ce329e5,Elves of Rivendell,elves_of_rivendell,elves,"Rivendell is home to a mixed Elven population: Noldor lords and craftsmen, Sindar and numerous Silvan Elves who tend the grounds, agriculture and patrols.[file:244] Elves are tall, ageless, disease-immune, highly resistant to heat and cold, and in Rivendell they live in a hierarchical but willing social structure centred on Elrond as Lord of the House, with Silvan Elves often delighting in service and colourful dress, Sindar and Noldor taking leadership and craft roles, and nearly all residents trained to aid in defence when needed.[file:244]",,{NULL},2026-06-16 22:58:58.653695,{80},encounter,aa6753b4-ba46-47b2-88cc-3e0d23036707,"[{""region"": ""Rivendell"", ""probability"": 6}]",all-day,0,"The mixed Elf-folk of Rivendell — Noldor lords and craftsmen, Sindar, and many Silvan Elves who tend its grounds and patrols — tall, ageless and hardy, gathered in willing service around the Lord of the House. Toward travellers: gracious hosts within their hidden valley, giving rest, healing and counsel to the worthy, and ready to defend it at need."
3c53e93a-1e01-4478-ad09-a71fb3f504af,Elrond,elrond,elves,"Elrond Half-elven, descended from both Eldar and Edain, founded Imladris in S.A. 1697 after the fall of Eregion and has since served as Lord of Rivendell, keeper of heirlooms of Arnor and wielder of Vilya, the Ring of Air.[file:244] His household includes his family (Celebrian, Elladan and Elrohir), other Noldorin lords, craftsmen, scholars and hosts, forming a cultured, self-sustaining enclave that also serves as headquarters for the Rangers and meeting place for the White Council in the late Third Age.[file:244]",,{NULL},2026-06-16 22:58:58.653695,{80},encounter,f88be998-fd2d-4737-bc83-3356ed5e3447,"[{""region"": ""Rivendell"", ""probability"": 6}]",all-day,0,"Elrond Half-elven, lord and founder of Rivendell — descended from both Elves and Men, keeper of Arnor's heirlooms and bearer of one of the Three Rings; a healer, loremaster and host of the wise. Toward travellers: a noble, kindly and far-sighted lord, a giver of shelter, healing and counsel to those who reach his house in need."
c793a19e-d76c-4ee6-b953-a727e72c8530,Furry oak,furry_oak,trees,"Tall, closely spaced hardwoods with branchless lower trunks and umbrella crowns about forty feet up. Their dense canopies and thick bark make Southern Mirkwood's interior dark, damp and resistant to many pests and blights.",,{forest},2026-06-16 01:06:26.738636,"{3,37,83}",encounter,,"[{""region"": ""Mirkwood Wilds"", ""probability"": 6}, {""region"": ""Dor Guldur"", ""probability"": 6}, {""region"": ""Woodmen"", ""probability"": 6}]",all-day,1,"Tall, closely-spaced hardwoods with bare lower trunks and umbrella-crowns high overhead, their dense canopies and thick bark making the inner woods of Southern Mirkwood dark and damp. Toward travellers: not dangerous in themselves, but they make the forest gloomy, close and easy to get lost in."
78f9f190-a4cf-4df5-abab-4f9a9d708ee4,Chap-beech,chap-beech,trees,"Companion beech-like trees with smooth trunks and tight crowns that interweave with furry oaks. Together they form the shadowed, foggy forest typical of the southern eaves of Mirkwood.",,{forest},2026-06-16 01:06:26.82032,"{3,37,83}",encounter,,"[{""region"": ""Mirkwood Wilds"", ""probability"": 6}, {""region"": ""Dor Guldur"", ""probability"": 6}, {""region"": ""Woodmen"", ""probability"": 6}]",day,1,"Smooth-trunked, beech-like trees with tight crowns that interweave with the furry oaks to form the shadowed, fog-bound forest of Mirkwood's southern eaves. Toward travellers: harmless, but part of what makes that forest dim, tangled and disorienting."
a109ec39-a43d-4957-b446-110ae05862e8,Mallos,mallos,plants,"Mallos is a fair flower of Gondor, bearing soft golden trumpets on slender stems. It grows in sunny meadows and sheltered coastal lawns, often mingled with alfirin.",,"{plains,water}",2026-06-16 01:06:26.894968,{19},encounter,,"[{""region"": ""Lamedon"", ""probability"": 6}]",all-day,0,"A fair flower of Gondor bearing soft golden trumpets on slender stems, growing in sunny meadows and sheltered coastal lawns, often among alfirin. Toward travellers: harmless and lovely, a mark of gentle, peaceful country."
ce65ed72-0712-49ac-9120-4808d4a8ad07,Marsh Adders,marsh_adders,reptiles,"The Marsh Adder is a large, aquatic serpent common throughout all marshy areas of central Endor. Especially prevalent in the Dead Marshes and Nindalf (the Wetwang), this creature is an excellent swimmer whose mottled gray and brown scales allow it to go all but unnoticed in the foul waters of the marshes. Marsh Adders are easily startled and bite with little provocation, usually seeking out small creatures such as ducklings and frogs but also attacking larger beings if threatened. Its large, curved fangs deliver its poison deeply. The (10th lvl) venom can be lethal: many victims (RR failure of 51+) die in five rounds due to respiratory paralysis, while a less imposing dose (RR failure 01-50) gives flaccid paralysis, leaving the joints limp and the victim without voluntary muscle control for 1-100 hours.",,"{marsh,water}",2026-06-15 16:25:44.988887,"{8,38}",encounter,,"[{""region"": ""Nan Anduin"", ""probability"": 5}, {""region"": ""Dagorlad"", ""probability"": 5}]",day,1,"A large aquatic snake of central Endor's marshes — the Dead Marshes and Wetwang above all — an excellent swimmer whose mottled grey-brown scales hide it in foul water; easily startled and quick to bite, with long fangs and deep-striking venom. Toward travellers: a real hazard of wading the marshes, biting with little provocation."
7bae0d03-f6ac-4edc-a09a-7707688edeeb,Grape-leaf magnolia,grape-leaf_magnolia,plants,"A broadleaf evergreen with large, holly-like leaves and downward-hanging blood-red flowers. Its nectar yields a dark red honey that can be mildly intoxicating, prized by the Beijabar for brewing magnolia mead.",,{forest},2026-06-16 01:06:26.824078,"{3,37,83}",encounter,,"[{""region"": ""Mirkwood Wilds"", ""probability"": 6}, {""region"": ""Dor Guldur"", ""probability"": 6}, {""region"": ""Woodmen"", ""probability"": 6}]",all-day,0,"A broadleaf evergreen with holly-like leaves and hanging blood-red flowers, whose nectar makes a dark, mildly intoxicating red honey prized by the Beijabar for mead. Toward travellers: harmless; a source of fine honey and a sign of bee-keeping folk nearby."
a72bc3de-387f-4c55-88a3-4e4403312207,Mirkwood rose-tree,mirkwood_rose-tree,plants,"Tall, hedge-forming shrubs or small trees bearing masses of rose, burgundy and white blossoms from late spring to autumn. Needle-sharp thorns make them formidable living walls, first planted by Elves as boundaries and later valued by healers for their nectar.",,{forest},2026-06-16 01:06:26.829362,"{3,37,83}",encounter,,"[{""region"": ""Mirkwood Wilds"", ""probability"": 6}, {""region"": ""Dor Guldur"", ""probability"": 6}, {""region"": ""Woodmen"", ""probability"": 6}]",all-day,0,"Tall, hedge-forming shrubs or small trees massed with rose, burgundy and white blossom from spring to autumn, their needle-sharp thorns making formidable living walls — first planted by Elves as boundaries, later valued by healers for their nectar. Toward travellers: a thorny barrier to push through, but beautiful and otherwise harmless."
2ea1092b-eee9-477d-8831-ac13952c7323,Milk-white trumpet (Giant Datura),milk-white_trumpet_giant_datura,plants,"A tall, foul-scented shrub up to twelve feet in height, with huge white trumpet-flowers that shed pollen explosively. The pollen can cause nausea and temporary blindness; the black seeds are potent psychoactive poisons—one intoxicates, several can be fatal to most races, though Elves are said to be immune.",,{forest},2026-06-16 01:06:26.832142,"{3,37,83}",encounter,,"[{""region"": ""Mirkwood Wilds"", ""probability"": 6}, {""region"": ""Dor Guldur"", ""probability"": 6}, {""region"": ""Woodmen"", ""probability"": 6}]",day,1,"A tall, foul-scented shrub up to twelve feet, with huge white trumpet-flowers that puff pollen explosively; the pollen causes nausea and temporary blindness, and its black seeds are potent psychoactive poisons — one intoxicates, several can kill (Elves are said to be immune). Toward travellers: dangerous to brush against or harvest carelessly — its pollen blinds and its seeds poison."
51d7231c-cbd9-4fa8-be1a-d0e71d720d4b,Din Fainen (death-moss),din_fainen_death-moss,plants,"A pale, clinging moss that grows in dark, damp hollows and on rotting trunks in the shadowed forest. Contact or ingestion can be deadly; it is carefully harvested for use in the most virulent poisons.",,"{forest,marsh}",2026-06-16 01:06:26.832888,"{3,37,83}",encounter,,"[{""region"": ""Mirkwood Wilds"", ""probability"": 6}, {""region"": ""Dor Guldur"", ""probability"": 6}, {""region"": ""Woodmen"", ""probability"": 6}]",all-day,0,"A pale, clinging moss of dark, damp hollows and rotting trunks in the shadowed forest — deadly to touch or eat, and carefully harvested for the most virulent poisons. Toward travellers: a quiet, lethal hazard underfoot in deep woods, not to be touched."
de1712b2-7908-4b9d-af22-14a83872c853,Loth-nu-Fuin (Glorious Lichen),loth-nu-fuin_glorious_lichen,plants,"A striking lichen that forms pale, intricate patterns on rocks and old trunks in the deepest shadowed parts of Mirkwood. It is used by lore-masters and alchemists as a marker of deep shadow and in rare draughts tied to dreams and visions.",,"{forest,mountains}",2026-06-16 01:06:26.846088,"{3,37,83}",encounter,,"[{""region"": ""Mirkwood Wilds"", ""probability"": 6}, {""region"": ""Dor Guldur"", ""probability"": 6}, {""region"": ""Woodmen"", ""probability"": 6}]",all-day,0,"A striking lichen forming pale, intricate patterns on rock and old trunks in the deepest shadows of Mirkwood, used by lore-masters as a marker of deep shadow and in rare dream- and vision-draughts. Toward travellers: harmless; a curiosity prized by herb-lore and a sign of the forest's darkest reaches."
8f17a466-bb5a-4570-b4e7-3f5c2ce2fa5e,Lebethron,lebethron,trees,"Lebethron is a dark, fine-grained hardwood of Gondor, valued for its strength and smooth finish. It is used for walking-sticks, spear-shafts, carved fittings and select ship and house timbers.",,"{forest,hills}",2026-06-16 01:06:26.860417,{19},encounter,,"[{""region"": ""Lamedon"", ""probability"": 6}]",all-day,1,"A dark, fine-grained hardwood of Gondor valued for strength and smooth finish, used for walking-sticks, spear-shafts, carved fittings and choice timbers. Toward travellers: harmless; a prized wood marking Gondorian woodland."
ab3e9bc2-c95b-4fd6-89ab-966993ae76fa,Athelas (Kingsfoil),athelas_kingsfoil,plants,"Athelas, or Kingsfoil, is a slender-leaved healing herb found along old ways, in sheltered dells and near springs. To most it is only a pleasantly scented plant used in simples and poultices, but in the hands of the rightful kings and those with great healing power its leaves, bruised in hot water, can recall the wounded from the shadow.",,"{forest,water}",2026-06-16 01:06:26.863997,{19},encounter,,"[{""region"": ""Lamedon"", ""probability"": 6}]",all-day,0,"A slender-leaved, sweet-scented healing herb found along old roads, in sheltered dells and near springs — to most a humble plant for poultices, but in the hands of a true king or great healer its leaves, steeped in hot water, can call the wounded back from the shadow. Toward travellers: harmless and precious, a herb of healing for those who know its worth."
f25583e1-a952-446a-bc8b-e120305c5589,Gwingyrn (Elven ship-timber),gwingyrn_elven_ship-timber,trees,"Gwingyrn is a tall, straight, pale-barked tree prized by Elven and Dúnedain shipwrights. Its wood is light but strong and holds fastenings well, making it ideal for masts, spars and planking.",,"{water,forest}",2026-06-16 01:06:26.865439,{19},encounter,,"[{""region"": ""Lamedon"", ""probability"": 6}]",all-day,1,"A tall, straight, pale-barked tree prized by Elven and Dúnedain shipwrights — its wood light but strong and good at holding fastenings, ideal for masts, spars and planking. Toward travellers: harmless; a valuable timber and a sign of ship-building country."
